1:
30878,3.70905900905
2647871,3.30897459229
1283744,3.61642526472
2488120,4.73382675133
317050,3.72060294848
1904905,3.92449826193
1989766,3.40877499149
14756,3.71935519627
1027056,4.05321943594
1149588,3.54020356292
1394012,2.98712996985
1406595,3.61032537909
2529547,3.99436057708
1682104,4.01747064367
2625019,2.80271438543
2603381,3.96433054705
1774623,3.60692439343
470861,4.52998711271
712610,4.15236473508
1772839,4.20242578514
1059319,3.09627499149
2380848,5.07544165816
548064,3.54591008993

1:
2647871,3.30897459229
1283744,3.61642526472
2488120,4.73382675133
317050,3.72060294848
10:
1952305,2.91596224746
1531863,2.66122685128
1000:
2326571,3.20733144509
977808,2.89798801075
1010534,2.61010922287
1861759,4.61010922287
79755,3.7374977579
1001:
1050889,4.35739911103
67976,3.36725132777
1025642,2.96725132777
624334,3.11347668546
239718,3.94956500964
549109,3.93200228563
143504,3.65838057231
584301,3.36465811219
437680,2.61104342589
2434971,3.60537754768
400819,3.55220430583
1841130,3.79621417193
1926199,2.85632313023
805709,3.51408113868
545109,3.32311339674
662875,3.229955502
74408,3.92882768245
529725,3.72882768245
1786012,2.84091559454
2382523,3.06416602832
1358422,2.85739911103
780049,3.66272123988
1894639,3.24124423786
1014799,2.68392972327
2176030,3.45232392306
286045,2.96226233291
1381947,3.5294770331
386254,3.55189718052
224172,3.64311339674
404085,4.09375717356
2005305,3.59082581504
1956315,4.64311339674
2580275,2.88278281823
2110738,3.38681087573
1525405,3.36354350427
2187027,3.3866428085
1995906,4.00025625388
2133433,2.64311339674
2097983,2.69480680137
884805,3.64662216867
2083077,3.88892345261
1642134,2.93940969304
2550380,3.55561339674
2559056,3.92516467879
1080407,4.01606421641
1455000,3.60056020525
498315,3.28311339674
10002:
1450941,4.27492205331
1213181,3.3093046199
308502,4.72167135764
2581993,4.00415239507
10003:
1515111,2.40718841618
10004:
1737087,5.08119370703
1270334,4.10623052588
1262711,4.32621299739
1903515,3.91080195445
2140798,4.69058084892
2479158,4.33218757537
2161335,4.45846607659
2099522,4.31257973223
1291600,4.29480195445
2198877,4.23045412836
2214717,4.39439099555
1936582,3.95176308519
84804,4.29480195445
1257912,3.88004004969
1263375,4.42369084334
735147,4.34100350484
1186407,4.44105195445
350806,4.43480195445
1141242,4.62536799219
638738,4.03244716638
590598,4.26207468172
1704823,4.02891960151
2238464,4.07270809163
273497,4.15018656983
2499539,5.32051624016
2543444,3.83109825075
119309,4.17116559081
2540335,4.36813528778
129495,3.48480195445
956464,4.81706001897
1648424,4.55889833999
10005:
254775,3.5387315312
1892654,4.00098158613
469365,3.22402963418
793736,2.88322664632
926698,2.98883427398
10006:
1093333,3.73828132565
1982605,3.16337348222
1534853,3.92673202988
1632583,2.65284449932
10007:
1204847,2.07193610909
2160216,2.67698930058
248206,2.25009815667
835054,2.25910813466
1064667,2.03115596725
2419805,2.51803260767
2084848,2.14448930058
671106,2.86448930058
2087887,2.45539839149
1340891,2.77052956904
1917538,2.25448930058
2018945,2.55893374502
2520477,2.33047569514
10008:
1813636,4.67827964893
2048630,3.21514600838
930946,3.48185107751
1492860,2.68070095644
1687570,4.2026428826
1122917,3.96399393465
1885441,3.94018441084
10009:
1927533,2.97214367222
1789102,3.3859639342
2263612,4.54552734377
964421,2.63752579757
701514,2.54435058172
2120902,3.28911708736
1001:
1050889,4.35739911103
67976,3.36725132777
1025642,2.96725132777
624334,3.11347668546
239718,3.94956500964
549109,3.93200228563
143504,3.65838057231
584301,3.36465811219
437680,2.61104342589
2434971,3.60537754768
400819,3.55220430583
1841130,3.79621417193
1926199,2.85632313023
805709,3.51408113868
545109,3.32311339674
662875,3.229955502
74408,3.92882768245
529725,3.72882768245
1786012,2.84091559454
2382523,3.06416602832
1358422,2.85739911103
780049,3.66272123988
1894639,3.24124423786
1014799,2.68392972327
2176030,3.45232392306
286045,2.96226233291
1381947,3.5294770331
386254,3.55189718052
224172,3.64311339674
404085,4.09375717356
2005305,3.59082581504
1956315,4.64311339674
2580275,2.88278281823
2110738,3.38681087573
1525405,3.36354350427
2187027,3.3866428085
1995906,4.00025625388
2133433,2.64311339674
2097983,2.69480680137
884805,3.64662216867
2083077,3.88892345261
1642134,2.93940969304
2550380,3.55561339674
2559056,3.92516467879
1080407,4.01606421641
1455000,3.60056020525
498315,3.28311339674
2464251,3.06498839674
1149181,3.11472222955
2117376,3.99605457321
1368543,3.09311339674
1216717,2.2624427853
1727516,2.44311339674
1771413,3.60144673007
2326782,3.71787975188
2423679,4.08755784118
1198786,2.8227541153

10028:
1986255,2.80989340554
1312610,3.05484290049
1527666,2.73134043396
1606775,3.81160280725
1649392,3.95095620747
1522640,2.67193863661
440956,4.11996523803
10029:
2293890,2.99647891167
1141552,3.90952238993
1823836,3.77998871117
2551226,2.79548730221
10031:
548690,3.23912340288
2518265,2.59454922706
1575474,3.49416582881
2203195,2.43222759599
1578801,3.92652100964
2614194,2.84119738524
1224756,2.6432430664
2157060,2.27267191436
1528644,2.6356590706
10032:
2329101,3.08264010361
569745,4.83186128741
640080,4.19852795408
177766,4.30887278167
1949239,4.09735542477
624145,2.72386809013
709091,3.52330929519
2104131,3.39009421914
688765,3.83414439244
1390809,2.435502744
336400,3.18409496439
1268066,4.23765838886
470044,4.73186128741
1791554,3.46911618937
1920755,4.13756538724
2317575,2.78865141087
2488926,3.6924055051
1212320,3.45686128741
996425,3.46344023478
123345,3.68106763662
799400,3.20365615921
824189,3.53123823445
650940,3.30278327323
1573281,3.54138509694
910244,3.57946869935
1547411,3.06102795408
2222535,3.46041543139
2458016,3.51576933339
83110,4.20191778459
1274574,3.21591925843
1587304,3.5904562052
2214218,3.80693916903
677039,4.1380628378
1903221,3.78424223979
1879733,3.39852795408
662218,4.02156942873
1563172,3.30387146553
1724551,3.27728901603
775034,3.42277037832
884907,3.39382709938
2174325,3.52484374355
739713,3.64696545408
1169824,3.40567081122
61009,3.0130207077
319516,3.38374196186
750365,3.60891756447
1819621,3.97172383037
10033:
1989027,3.6028388017
1227591,3.27691287577
1810636,2.33934673821
1335621,3.35363245249
1001590,3.19925457231
1207661,2.61860941102
1401075,3.02506102392
2403799,2.78869738756
791223,3.23151263682
639727,2.85363245249
1957988,3.40636943513
1762834,3.14350762586
1381789,4.42506102392
334033,3.66315626202
10034:
2107088,1.6422436129
69088,2.33968315771
10035:
1651047,2.62723932218
811486,4.67972944075
2112205,4.80263566976
2070135,4.29637251457
2148631,4.49736919231
2212430,4.40329253725
822400,3.67114531598
49255,3.56381437503
801884,3.80451204945
1303306,3.4515826985
2268521,4.07494215698
929407,3.84588805558
2172403,4.08332560877
282064,4.22651204945
1985000,3.92347756669
88318,3.95055724719
1408280,4.07201204945
2440091,4.19736919231
1813810,4.30242871612
1727192,5.27039989992
10036:
2105693,3.30676375597
842613,3.40386393172
2557615,3.59190427754
2125051,3.35386393172
397569,3.9316417095
2636037,3.63329655583
2063030,3.05846550299
2159553,3.77119245158
1531624,2.86814964601

2917:
2030796,3.85370924005
2620721,2.97918436006
1423478,3.95352720122
1118510,2.64419749108
118074,2.59906291551
2415248,3.01418896593
2918:
38116,1.70604886983
2607983,3.64822574058
2255272,3.20107126903
1315402,2.10724213402
1492360,2.15424983696
1732877,2.39139513948
1518230,2.20378129613
1924978,2.10391201509
1765896,2.43863379569
2598782,2.28155907391
19364,2.69777529013
1981906,2.7345711221
152814,2.40822574058
2919:
